path,sz,dt,latlong
/mnt/4C74F47B74F468DA/Pictures/DSC_0544-2018-08-08 052816.JPG,3370993,2018:08:07 23:28:14,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0545-2013-10-26 000204.JPG,3747880,2013:10:25 18:02:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0545-2014-07-23 054628.JPG,3735798,2014:07:22 23:46:26,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0545-2015-08-12 191124.JPG,3915959,2015:08:12 13:11:22,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0545-2016-01-23 050150.JPG,3738834,2016:01:22 23:01:48,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0545-2017-08-07 213242.JPG,3606277,2017:08:07 15:32:41,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0545-2018-08-08 052858.JPG,3711193,2018:08:07 23:28:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0546-2013-10-30 074206.JPG,3671463,2013:10:30 01:42:04,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0546-2014-07-23 054636.JPG,2701443,2014:07:22 23:46:36,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0546-2015-08-12 191200.JPG,3867199,2015:08:12 13:11:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0546-2016-01-23 050200.JPG,4035969,2016:01:22 23:01:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0546-2017-08-07 213242.JPG,3654957,2017:08:07 15:32:42,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0546-2018-08-08 052858.JPG,3486316,2018:08:07 23:28:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0547-2013-10-30 074210.JPG,3685947,2013:10:30 01:42:08,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0547-2014-07-23 054646.JPG,3112784,2014:07:22 23:46:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0547-2015-08-12 191212.JPG,4131369,2015:08:12 13:12:12,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0551-2015-08-12 191352.JPG,4031216,2015:08:12 13:13:50,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0551-2016-01-23 050258.JPG,3762797,2016:01:22 23:02:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0551-2017-08-09 193634.JPG,3266164,2017:08:09 13:36:33,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0551-2018-08-08 052940.JPG,3615791,2018:08:07 23:29:39,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0552-2013-10-31 061512.JPG,3981014,2013:10:31 00:15:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0552-2014-07-23 055128.JPG,3929696,2014:07:22 23:51:28,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0552-2015-08-12 191548.JPG,3883897,2015:08:12 13:15:46,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0552-2016-01-23 050316.JPG,4100041,2016:01:22 23:03:14,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0552-2017-08-09 193646.JPG,3360067,2017:08:09 13:36:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0552-2018-08-08 052940.JPG,3612860,2018:08:07 23:29:39,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0553-2013-10-31 061524.JPG,3711586,2013:10:31 00:15:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0553-2014-07-23 055130.JPG,3873738,2014:07:22 23:51:29,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0553-2015-08-12 191612.JPG,3775961,2015:08:12 13:16:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0553-2016-01-23 050354.JPG,4041382,2016:01:22 23:03:53,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0553-2017-08-09 193650.JPG,3449482,2017:08:09 13:36:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0553-2018-08-08 053050.JPG,3708026,2018:08:07 23:30:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0554-2013-10-31 061526.JPG,3711572,2013:10:31 00:15:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0554-2014-07-23 055138.JPG,3630634,2014:07:22 23:51:36,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0554-2015-08-13 061914.JPG,3655214,2015:08:13 00:19:14,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0557-2016-01-23 050402.JPG,3764891,2016:01:22 23:03:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0557-2017-08-09 193738.JPG,4067199,2017:08:09 13:37:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0557-2018-08-09 195016.JPG,3644232,2018:08:09 13:50:15,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0558-2014-07-23 055242.JPG,4181531,2014:07:22 23:52:41,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0558-2015-08-13 061936.JPG,3686178,2015:08:13 00:19:34,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0558-2016-01-23 050402.JPG,3635129,2016:01:22 23:03:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0558-2017-08-09 193744.JPG,4153412,2017:08:09 13:37:44,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0558-2018-08-09 195026.JPG,4303635,2018:08:09 13:50:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0559-2013-11-01 061716.JPG,3935252,2013:11:01 00:17:15,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0559-2014-07-23 055304.JPG,4040591,2014:07:22 23:53:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0559-2015-08-13 061940.JPG,3627563,2015:08:13 00:19:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0559-2016-01-23 050420.JPG,3913010,2016:01:22 23:04:19,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0559-2017-08-09 193756.JPG,4210558,2017:08:09 13:37:55,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0559-2018-08-09 195054.JPG,3715720,2018:08:09 13:50:53,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0560-2014-07-23 055310.JPG,3822547,2014:07:22 23:53:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0560-2015-08-13 061948.JPG,3687030,2015:08:13 00:19:48,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0560-2016-01-23 050506.JPG,3698798,2016:01:22 23:05:05,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0560-2017-08-09 193758.JPG,4223341,2017:08:09 13:37:56,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0560-2018-08-09 195126.JPG,3698190,2018:08:09 13:51:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0586-2015-09-07 201034.JPG,3990638,2015:09:07 14:10:34,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0586-2016-02-11 005714.JPG,4103528,2016:02:10 18:57:13,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0586-2017-08-12 051220.JPG,3752727,2017:08:11 23:12:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0586-2018-09-22 015508.JPG,3637550,2018:09:21 19:55:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0587-2013-11-08 223412.JPG,3997564,2013:11:08 16:34:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0587-2014-07-23 055604.JPG,3998015,2014:07:22 23:56:04,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0587-2015-09-07 201046.JPG,4173822,2015:09:07 14:10:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0587-2016-02-11 005738.JPG,3874976,2016:02:10 18:57:36,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0587-2017-08-12 051256.JPG,3635344,2017:08:11 23:12:55,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0587-2018-09-22 015524.JPG,3580934,2018:09:21 19:55:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0588-2013-11-10 050846.JPG,3742538,2013:11:09 23:08:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0588-2014-07-23 055606.JPG,4297713,2014:07:22 23:56:05,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0588-2015-09-08 234638.JPG,4157015,2015:09:08 17:46:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0588-2016-02-11 005804.JPG,3933996,2016:02:10 18:58:04,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0588-2017-08-12 051300.JPG,3741705,2017:08:11 23:12:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0588-2018-09-22 015552.JPG,3608894,2018:09:21 19:55:51,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0589-2013-11-10 050904.JPG,3640626,2013:11:09 23:09:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0589-2014-07-23 055610.JPG,3760421,2014:07:22 23:56:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0589-2015-09-08 234658.JPG,3903207,2015:09:08 17:46:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0593-2015-09-11 061556.JPG,3667634,2015:09:11 00:15:55,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0593-2016-04-27 215514.JPG,4120245,2016:04:27 15:55:14,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0593-2017-08-21 200436.JPG,4047838,2017:08:21 14:04:35,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0593-2018-09-22 015708.JPG,3626428,2018:09:21 19:57:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0594-2013-11-10 051310.JPG,3608866,2013:11:09 23:13:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0594-2014-07-23 055618.JPG,4278214,2014:07:22 23:56:17,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0594-2015-09-11 061618.JPG,3609955,2015:09:11 00:16:17,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0594-2016-04-27 215522.JPG,3743587,2016:04:27 15:55:20,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0594-2017-08-21 200444.JPG,3864823,2017:08:21 14:04:43,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0594-2018-09-22 015710.JPG,3610739,2018:09:21 19:57:08,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0595-2013-11-10 051640.JPG,3674339,2013:11:09 23:16:39,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0595-2014-07-23 055622.JPG,3999895,2014:07:22 23:56:22,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0595-2015-09-11 061626.JPG,3606311,2015:09:11 00:16:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0595-2016-04-27 215710.JPG,4292405,2016:04:27 15:57:08,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0595-2017-08-21 200454.JPG,3833576,2017:08:21 14:04:54,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0595-2018-09-22 015710.JPG,3675754,2018:09:21 19:57:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0596-2013-11-10 051644.JPG,3656541,2013:11:09 23:16:42,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0596-2014-07-23 055624.JPG,3771987,2014:07:22 23:56:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0596-2015-09-11 061644.JPG,3716515,2015:09:11 00:16:43,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0600-2015-09-11 062014.JPG,4189799,2015:09:11 00:20:14,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0600-2016-04-27 215826.JPG,4137865,2016:04:27 15:58:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0600-2017-09-08 211352.JPG,3730726,2017:09:08 15:13:50,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0600-2018-09-22 020112.JPG,3653175,2018:09:21 20:01:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0601-2013-11-10 052750.JPG,4090613,2013:11:09 23:27:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0601-2014-07-23 055826.JPG,3699938,2014:07:22 23:58:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0601-2015-09-11 062044.JPG,3503059,2015:09:11 00:20:42,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0601-2016-04-27 215828.JPG,4128394,2016:04:27 15:58:26,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0601-2017-09-08 211408.JPG,3729338,2017:09:08 15:14:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0601-2018-09-22 020118.JPG,3669487,2018:09:21 20:01:16,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0602-2013-11-10 052754.JPG,3751106,2013:11:09 23:27:53,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0602-2014-07-23 055834.JPG,3724514,2014:07:22 23:58:34,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0602-2015-09-11 062250.JPG,4223842,2015:09:11 00:22:50,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0602-2016-04-27 220036.JPG,4092379,2016:04:27 16:00:35,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0602-2017-09-08 211408.JPG,3734467,2017:09:08 15:14:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0602-2018-09-22 020124.JPG,3714821,2018:09:21 20:01:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0603-2013-11-22 001304.JPG,3675797,2013:11:21 18:13:02,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0603-2014-07-23 055848.JPG,3713626,2014:07:22 23:58:47,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0603-2015-09-11 062252.JPG,4214235,2015:09:11 00:22:51,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0607-2015-09-11 062416.JPG,3639293,2015:09:11 00:24:15,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0607-2016-04-27 220252.JPG,3065584,2016:04:27 16:02:52,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0607-2017-09-08 212546.JPG,3634213,2017:09:08 15:25:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0607-2018-09-22 020216.JPG,4310881,2018:09:21 20:02:16,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0608-2013-11-22 001440.JPG,3657039,2013:11:21 18:14:39,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0608-2014-07-23 055908.JPG,3734987,2014:07:22 23:59:06,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0608-2015-09-11 062418.JPG,3664945,2015:09:11 00:24:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0608-2016-04-27 220258.JPG,3038397,2016:04:27 16:02:56,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0608-2017-09-08 212632.JPG,3668548,2017:09:08 15:26:31,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0608-2018-09-22 020218.JPG,3693645,2018:09:21 20:02:17,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0609-2013-11-22 003320.JPG,4109987,2013:11:21 18:33:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0609-2014-07-23 055914.JPG,3772757,2014:07:22 23:59:13,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0609-2015-09-11 062446.JPG,3674756,2015:09:11 00:24:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0609-2016-04-27 220302.JPG,3527849,2016:04:27 16:03:00,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0609-2017-09-08 212744.JPG,4262102,2017:09:08 15:27:43,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0609-2018-09-22 020218.JPG,3627096,2018:09:21 20:02:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0610-2013-11-22 003328.JPG,4144475,2013:11:21 18:33:27,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0610-2014-07-23 055918.JPG,3723975,2014:07:22 23:59:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0610-2015-09-11 062614.JPG,3601298,2015:09:11 00:26:14,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0613-2016-04-27 221630.JPG,3730180,2016:04:27 16:16:28,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0613-2017-09-08 213000.JPG,3711356,2017:09:08 15:29:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0613-2018-09-22 020242.JPG,3693409,2018:09:21 20:02:41,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0614-2013-11-22 003608.JPG,3793840,2013:11:21 18:36:08,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0614-2014-07-23 055926.JPG,3788741,2014:07:22 23:59:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0614-2015-09-11 062650.JPG,3638650,2015:09:11 00:26:50,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0614-2016-04-27 222822.JPG,4215780,2016:04:27 16:28:21,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0614-2017-09-08 213036.JPG,3742686,2017:09:08 15:30:35,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0614-2018-09-22 020302.JPG,3653751,2018:09:21 20:03:02,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0615-2013-11-22 003630.JPG,3753163,2013:11:21 18:36:29,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0615-2014-07-23 055930.JPG,3711205,2014:07:22 23:59:29,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0615-2015-09-11 062656.JPG,3573008,2015:09:11 00:26:54,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0615-2016-04-27 222840.JPG,4041984,2016:04:27 16:28:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0615-2017-09-08 213042.JPG,3681415,2017:09:08 15:30:40,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0615-2018-09-22 020452.JPG,3647770,2018:09:21 20:04:50,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0616-2013-11-22 003632.JPG,3696535,2013:11:21 18:36:31,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0616-2014-07-23 055934.JPG,3794430,2014:07:22 23:59:34,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0616-2015-09-11 062658.JPG,3627729,2015:09:11 00:26:56,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0616-2016-04-27 223440.JPG,3714497,2016:04:27 16:34:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0616-2017-09-08 230928.JPG,3753409,2017:09:08 17:09:26,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0616-2018-09-22 020452.JPG,3633328,2018:09:21 20:04:51,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0628-2015-09-11 063302.JPG,3685729,2015:09:11 00:33:00,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0628-2016-05-11 222952.JPG,3666606,2016:05:11 16:29:51,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0628-2017-09-08 234740.JPG,3445965,2017:09:08 17:47:39,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0628-2018-09-22 021020.JPG,3638062,2018:09:21 20:10:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0629-2013-12-10 071102.JPG,3578902,2013:12:10 01:11:00,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0629-2014-07-23 060430.JPG,3767647,2014:07:23 00:04:29,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0629-2015-09-11 063302.JPG,3650580,2015:09:11 00:33:01,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0629-2016-05-11 222954.JPG,3621033,2016:05:11 16:29:52,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0629-2017-09-08 234748.JPG,3660865,2017:09:08 17:47:47,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0629-2018-09-22 021026.JPG,3694930,2018:09:21 20:10:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0630-2013-12-10 071108.JPG,3647906,2013:12:10 01:11:06,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0630-2014-07-23 060440.JPG,3714746,2014:07:23 00:04:39,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0630-2015-09-11 064338.JPG,3571783,2015:09:11 00:43:37,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0630-2016-05-11 234044.JPG,4010637,2016:05:11 17:40:42,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0630-2017-09-08 234750.JPG,3706183,2017:09:08 17:47:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0630-2018-09-22 021028.JPG,3639928,2018:09:21 20:10:26,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0631-2013-12-10 071110.JPG,3603745,2013:12:10 01:11:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0631-2014-07-23 060444.JPG,3714277,2014:07:23 00:04:43,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0631-2015-09-11 064344.JPG,3629606,2015:09:11 00:43:42,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0635-2015-09-11 065748.JPG,3612463,2015:09:11 00:57:46,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0635-2016-05-12 001832.JPG,3806129,2016:05:11 18:18:31,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0635-2017-09-09 045818.JPG,3624852,2017:09:08 22:58:16,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0635-2018-09-22 021128.JPG,3666959,2018:09:21 20:11:28,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0636-2013-12-10 071308.JPG,3613764,2013:12:10 01:13:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0636-2014-07-23 060612.JPG,3757425,2014:07:23 00:06:11,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0636-2015-09-11 065940.JPG,3631203,2015:09:11 00:59:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0636-2016-05-12 001838.JPG,4191539,2016:05:11 18:18:37,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0636-2017-09-09 045820.JPG,3551664,2017:09:08 22:58:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0636-2018-09-22 021130.JPG,3666749,2018:09:21 20:11:28,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0637-2013-12-10 071358.JPG,3539504,2013:12:10 01:13:58,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0637-2014-07-23 060614.JPG,3758989,2014:07:23 00:06:13,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0637-2015-09-11 065952.JPG,3669932,2015:09:11 00:59:51,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0637-2016-05-12 001840.JPG,4266605,2016:05:11 18:18:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0637-2017-09-09 045826.JPG,3588524,2017:09:08 22:58:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0637-2018-09-22 021144.JPG,3671171,2018:09:21 20:11:44,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0638-2013-12-10 071400.JPG,3568212,2013:12:10 01:13:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0638-2014-07-23 060624.JPG,4271865,2014:07:23 00:06:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0638-2015-09-11 065956.JPG,3687528,2015:09:11 00:59:54,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0642-2015-09-11 070114.JPG,3679270,2015:09:11 01:01:13,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0642-2016-05-12 001904.JPG,3657016,2016:05:11 18:19:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0642-2017-09-09 045834.JPG,3598303,2017:09:08 22:58:32,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0642-2018-09-22 021248.JPG,3602127,2018:09:21 20:12:46,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0643-2013-12-10 071408.JPG,3513146,2013:12:10 01:14:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0643-2014-07-23 060710.JPG,3836185,2014:07:23 00:07:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0643-2015-09-11 070132.JPG,3693457,2015:09:11 01:01:31,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0643-2016-05-12 001908.JPG,3658453,2016:05:11 18:19:06,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0643-2017-09-11 221304.JPG,3726028,2017:09:11 16:13:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0643-2018-09-22 021248.JPG,3704922,2018:09:21 20:12:48,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0644-2013-12-10 071410.JPG,3556082,2013:12:10 01:14:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0644-2014-07-23 060712.JPG,4105352,2014:07:23 00:07:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0644-2015-09-11 070142.JPG,3633660,2015:09:11 01:01:40,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0644-2016-05-12 001910.JPG,3711243,2016:05:11 18:19:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0644-2017-09-11 221308.JPG,3787500,2017:09:11 16:13:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/DSC_0644-2018-09-22 021250.JPG,3649295,2018:09:21 20:12:49,"(None, None)"
